,Restaurant Name,Restaurant Name in Chinese,Restaurant URL,Address,Address Chinese,Budget Symbol,Opening Time,Opening Time Chinese,Delivery Hours,Delivery Hours Chinese,Rating,Rating Count,Restaurant Image URL,Longitude,Latitude,Tags,Tel No.,Postal Code,Dish Category Title,Dish Category Title Chinese,Dish Name,Dish Name Chinese,Dish Description Chinese,Original Price,Discounted Price,Dish Image URL,Product Variations,Product Variations Chinese
844,Restoran Duo Huan Le,Restoran Duo Huan Le,https://www.foodpanda.my/restaurant/f5hx/restoran-duo-huan-le,"No 4, Jalan Dedap 19, Taman Johor Jaya, 81100, Johor Bahru, Johor.","No 4, Jalan Dedap 19, Taman Johor Jaya, 81100, Johor Bahru, Johor.",$$$,1:00 PM - 10:30 PM,下午1:00 - 下午10:30,"Mon-Wed,Fri-Sun1:00PM-10:30PM,1:00PM-7:30PM","周一-周三,周五-周日下午1:00-下午10:30,下午1:00-下午7:30",4.4/5,N/A,https://images.deliveryhero.io/image/fd-my/LH/f5hx-hero.jpg,103.801914,1.5416379,|Chinese|Non-Halal|Chicken|Meat|Noodles,,,Rice,Rice,Sweet & Sour Pork Rice,古老肉饭,Dish Description not available,MYR11.80,N/A,N/A," ,Price:  11.8     no sub category    "," ,Price:  11.8     no sub category    "
845,Restoran Duo Huan Le,Restoran Duo Huan Le,https://www.foodpanda.my/restaurant/f5hx/restoran-duo-huan-le,"No 4, Jalan Dedap 19, Taman Johor Jaya, 81100, Johor Bahru, Johor.","No 4, Jalan Dedap 19, Taman Johor Jaya, 81100, Johor Bahru, Johor.",$$$,1:00 PM - 10:30 PM,下午1:00 - 下午10:30,"Mon-Wed,Fri-Sun1:00PM-10:30PM,1:00PM-7:30PM","周一-周三,周五-周日下午1:00-下午10:30,下午1:00-下午7:30",4.4/5,N/A,https://images.deliveryhero.io/image/fd-my/LH/f5hx-hero.jpg,103.801914,1.5416379,|Chinese|Non-Halal|Chicken|Meat|Noodles,,,Rice,Rice,Pork Ribs King Rice,排骨王饭,Dish Description not available,MYR11.80,N/A,N/A," ,Price:  11.8     no sub category    "," ,Price:  11.8     no sub category    "
846,Restoran Duo Huan Le,Restoran Duo Huan Le,https://www.foodpanda.my/restaurant/f5hx/restoran-duo-huan-le,"No 4, Jalan Dedap 19, Taman Johor Jaya, 81100, Johor Bahru, Johor.","No 4, Jalan Dedap 19, Taman Johor Jaya, 81100, Johor Bahru, Johor.",$$$,1:00 PM - 10:30 PM,下午1:00 - 下午10:30,"Mon-Wed,Fri-Sun1:00PM-10:30PM,1:00PM-7:30PM","周一-周三,周五-周日下午1:00-下午10:30,下午1:00-下午7:30",4.4/5,N/A,https://images.deliveryhero.io/image/fd-my/LH/f5hx-hero.jpg,103.801914,1.5416379,|Chinese|Non-Halal|Chicken|Meat|Noodles,,,Rice,Rice,Salted Fish Pork Belly Rice,咸鱼花腩煲饭,Dish Description not available,MYR13.20,N/A,N/A," ,Price:  13.2     no sub category    "," ,Price:  13.2     no sub category    "
847,Restoran Duo Huan Le,Restoran Duo Huan Le,https://www.foodpanda.my/restaurant/f5hx/restoran-duo-huan-le,"No 4, Jalan Dedap 19, Taman Johor Jaya, 81100, Johor Bahru, Johor.","No 4, Jalan Dedap 19, Taman Johor Jaya, 81100, Johor Bahru, Johor.",$$$,1:00 PM - 10:30 PM,下午1:00 - 下午10:30,"Mon-Wed,Fri-Sun1:00PM-10:30PM,1:00PM-7:30PM","周一-周三,周五-周日下午1:00-下午10:30,下午1:00-下午7:30",4.4/5,N/A,https://images.deliveryhero.io/image/fd-my/LH/f5hx-hero.jpg,103.801914,1.5416379,|Chinese|Non-Halal|Chicken|Meat|Noodles,,,Rice,Rice,Stir-fried Chicken with Sesame Oil & Ginger with Rice,麻油姜丝鸡饭,Dish Description not available,MYR11.80,N/A,N/A," ,Price:  11.8     no sub category    "," ,Price:  11.8     no sub category    "
848,Restoran Duo Huan Le,Restoran Duo Huan Le,https://www.foodpanda.my/restaurant/f5hx/restoran-duo-huan-le,"No 4, Jalan Dedap 19, Taman Johor Jaya, 81100, Johor Bahru, Johor.","No 4, Jalan Dedap 19, Taman Johor Jaya, 81100, Johor Bahru, Johor.",$$$,1:00 PM - 10:30 PM,下午1:00 - 下午10:30,"Mon-Wed,Fri-Sun1:00PM-10:30PM,1:00PM-7:30PM","周一-周三,周五-周日下午1:00-下午10:30,下午1:00-下午7:30",4.4/5,N/A,https://images.deliveryhero.io/image/fd-my/LH/f5hx-hero.jpg,103.801914,1.5416379,|Chinese|Non-Halal|Chicken|Meat|Noodles,,,Rice,Rice,Stir-fried Pork with Sesame Oil & Ginger with Rice,麻油姜丝猪肉饭,Dish Description not available,MYR11.80,N/A,N/A," ,Price:  11.8     no sub category    "," ,Price:  11.8     no sub category    "
849,Restoran Duo Huan Le,Restoran Duo Huan Le,https://www.foodpanda.my/restaurant/f5hx/restoran-duo-huan-le,"No 4, Jalan Dedap 19, Taman Johor Jaya, 81100, Johor Bahru, Johor.","No 4, Jalan Dedap 19, Taman Johor Jaya, 81100, Johor Bahru, Johor.",$$$,1:00 PM - 10:30 PM,下午1:00 - 下午10:30,"Mon-Wed,Fri-Sun1:00PM-10:30PM,1:00PM-7:30PM","周一-周三,周五-周日下午1:00-下午10:30,下午1:00-下午7:30",4.4/5,N/A,https://images.deliveryhero.io/image/fd-my/LH/f5hx-hero.jpg,103.801914,1.5416379,|Chinese|Non-Halal|Chicken|Meat|Noodles,,,Rice,Rice,Stir-fried Fish with Sesame Oil & Ginger with Rice,麻油姜丝鱼片饭,Dish Description not available,MYR11.80,N/A,N/A," ,Price:  11.8     no sub category    "," ,Price:  11.8     no sub category    "
850,Restoran Duo Huan Le,Restoran Duo Huan Le,https://www.foodpanda.my/restaurant/f5hx/restoran-duo-huan-le,"No 4, Jalan Dedap 19, Taman Johor Jaya, 81100, Johor Bahru, Johor.","No 4, Jalan Dedap 19, Taman Johor Jaya, 81100, Johor Bahru, Johor.",$$$,1:00 PM - 10:30 PM,下午1:00 - 下午10:30,"Mon-Wed,Fri-Sun1:00PM-10:30PM,1:00PM-7:30PM","周一-周三,周五-周日下午1:00-下午10:30,下午1:00-下午7:30",4.4/5,N/A,https://images.deliveryhero.io/image/fd-my/LH/f5hx-hero.jpg,103.801914,1.5416379,|Chinese|Non-Halal|Chicken|Meat|Noodles,,,Rice,Rice,Mongolian Chicken Rice,蒙古鸡饭,Dish Description not available,MYR11.80,N/A,N/A," ,Price:  11.8     no sub category    "," ,Price:  11.8     no sub category    "
851,Restoran Duo Huan Le,Restoran Duo Huan Le,https://www.foodpanda.my/restaurant/f5hx/restoran-duo-huan-le,"No 4, Jalan Dedap 19, Taman Johor Jaya, 81100, Johor Bahru, Johor.","No 4, Jalan Dedap 19, Taman Johor Jaya, 81100, Johor Bahru, Johor.",$$$,1:00 PM - 10:30 PM,下午1:00 - 下午10:30,"Mon-Wed,Fri-Sun1:00PM-10:30PM,1:00PM-7:30PM","周一-周三,周五-周日下午1:00-下午10:30,下午1:00-下午7:30",4.4/5,N/A,https://images.deliveryhero.io/image/fd-my/LH/f5hx-hero.jpg,103.801914,1.5416379,|Chinese|Non-Halal|Chicken|Meat|Noodles,,,Rice,Rice,Kam Heong Fish Fillet Rice,干香鱼片饭,Dish Description not available,MYR11.80,N/A,N/A," ,Price:  11.8     no sub category    "," ,Price:  11.8     no sub category    "
852,Restoran Duo Huan Le,Restoran Duo Huan Le,https://www.foodpanda.my/restaurant/f5hx/restoran-duo-huan-le,"No 4, Jalan Dedap 19, Taman Johor Jaya, 81100, Johor Bahru, Johor.","No 4, Jalan Dedap 19, Taman Johor Jaya, 81100, Johor Bahru, Johor.",$$$,1:00 PM - 10:30 PM,下午1:00 - 下午10:30,"Mon-Wed,Fri-Sun1:00PM-10:30PM,1:00PM-7:30PM","周一-周三,周五-周日下午1:00-下午10:30,下午1:00-下午7:30",4.4/5,N/A,https://images.deliveryhero.io/image/fd-my/LH/f5hx-hero.jpg,103.801914,1.5416379,|Chinese|Non-Halal|Chicken|Meat|Noodles,,,Rice,Rice,Seafood Fried Rice,海鲜炒饭,Dish Description not available,MYR13.20,N/A,N/A," ,Price:  13.2     no sub category    "," ,Price:  13.2     no sub category    "
853,Restoran Duo Huan Le,Restoran Duo Huan Le,https://www.foodpanda.my/restaurant/f5hx/restoran-duo-huan-le,"No 4, Jalan Dedap 19, Taman Johor Jaya, 81100, Johor Bahru, Johor.","No 4, Jalan Dedap 19, Taman Johor Jaya, 81100, Johor Bahru, Johor.",$$$,1:00 PM - 10:30 PM,下午1:00 - 下午10:30,"Mon-Wed,Fri-Sun1:00PM-10:30PM,1:00PM-7:30PM","周一-周三,周五-周日下午1:00-下午10:30,下午1:00-下午7:30",4.4/5,N/A,https://images.deliveryhero.io/image/fd-my/LH/f5hx-hero.jpg,103.801914,1.5416379,|Chinese|Non-Halal|Chicken|Meat|Noodles,,,Rice,Rice,Minced Pork Taufu Rice,肉碎豆腐饭,Dish Description not available,MYR11.80,N/A,N/A," ,Price:  11.8     no sub category    "," ,Price:  11.8     no sub category    "
854,Restoran Duo Huan Le,Restoran Duo Huan Le,https://www.foodpanda.my/restaurant/f5hx/restoran-duo-huan-le,"No 4, Jalan Dedap 19, Taman Johor Jaya, 81100, Johor Bahru, Johor.","No 4, Jalan Dedap 19, Taman Johor Jaya, 81100, Johor Bahru, Johor.",$$$,1:00 PM - 10:30 PM,下午1:00 - 下午10:30,"Mon-Wed,Fri-Sun1:00PM-10:30PM,1:00PM-7:30PM","周一-周三,周五-周日下午1:00-下午10:30,下午1:00-下午7:30",4.4/5,N/A,https://images.deliveryhero.io/image/fd-my/LH/f5hx-hero.jpg,103.801914,1.5416379,|Chinese|Non-Halal|Chicken|Meat|Noodles,,,Rice,Rice,Kangkung Roasted Pork Rice,马来风光烧肉饭,Dish Description not available,MYR13.20,N/A,N/A," ,Price:  13.2     no sub category    "," ,Price:  13.2     no sub category    "
855,Restoran Duo Huan Le,Restoran Duo Huan Le,https://www.foodpanda.my/restaurant/f5hx/restoran-duo-huan-le,"No 4, Jalan Dedap 19, Taman Johor Jaya, 81100, Johor Bahru, Johor.","No 4, Jalan Dedap 19, Taman Johor Jaya, 81100, Johor Bahru, Johor.",$$$,1:00 PM - 10:30 PM,下午1:00 - 下午10:30,"Mon-Wed,Fri-Sun1:00PM-10:30PM,1:00PM-7:30PM","周一-周三,周五-周日下午1:00-下午10:30,下午1:00-下午7:30",4.4/5,N/A,https://images.deliveryhero.io/image/fd-my/LH/f5hx-hero.jpg,103.801914,1.5416379,|Chinese|Non-Halal|Chicken|Meat|Noodles,,,Rice,Rice,Gong Bao Chicken Rice,宫保鸡丁饭,Dish Description not available,MYR11.80,N/A,N/A," ,Price:  11.8     no sub category    "," ,Price:  11.8     no sub category    "
856,Restoran Duo Huan Le,Restoran Duo Huan Le,https://www.foodpanda.my/restaurant/f5hx/restoran-duo-huan-le,"No 4, Jalan Dedap 19, Taman Johor Jaya, 81100, Johor Bahru, Johor.","No 4, Jalan Dedap 19, Taman Johor Jaya, 81100, Johor Bahru, Johor.",$$$,1:00 PM - 10:30 PM,下午1:00 - 下午10:30,"Mon-Wed,Fri-Sun1:00PM-10:30PM,1:00PM-7:30PM","周一-周三,周五-周日下午1:00-下午10:30,下午1:00-下午7:30",4.4/5,N/A,https://images.deliveryhero.io/image/fd-my/LH/f5hx-hero.jpg,103.801914,1.5416379,|Chinese|Non-Halal|Chicken|Meat|Noodles,,,Rice,Rice,Assam Pork Rice 亚叁猪肉饭,Assam Pork Rice 亚叁猪肉饭,Dish Description not available,MYR13.20,N/A,N/A," ,Price:  13.2     no sub category    "," ,Price:  13.2     no sub category    "
857,Restoran Duo Huan Le,Restoran Duo Huan Le,https://www.foodpanda.my/restaurant/f5hx/restoran-duo-huan-le,"No 4, Jalan Dedap 19, Taman Johor Jaya, 81100, Johor Bahru, Johor.","No 4, Jalan Dedap 19, Taman Johor Jaya, 81100, Johor Bahru, Johor.",$$$,1:00 PM - 10:30 PM,下午1:00 - 下午10:30,"Mon-Wed,Fri-Sun1:00PM-10:30PM,1:00PM-7:30PM","周一-周三,周五-周日下午1:00-下午10:30,下午1:00-下午7:30",4.4/5,N/A,https://images.deliveryhero.io/image/fd-my/LH/f5hx-hero.jpg,103.801914,1.5416379,|Chinese|Non-Halal|Chicken|Meat|Noodles,,,Rice,Rice,Petai Fried Rice 臭豆炒饭,Petai Fried Rice 臭豆炒饭,Dish Description not available,MYR13.20,N/A,N/A," ,Price:  13.2     no sub category    "," ,Price:  13.2     no sub category    "
858,Restoran Duo Huan Le,Restoran Duo Huan Le,https://www.foodpanda.my/restaurant/f5hx/restoran-duo-huan-le,"No 4, Jalan Dedap 19, Taman Johor Jaya, 81100, Johor Bahru, Johor.","No 4, Jalan Dedap 19, Taman Johor Jaya, 81100, Johor Bahru, Johor.",$$$,1:00 PM - 10:30 PM,下午1:00 - 下午10:30,"Mon-Wed,Fri-Sun1:00PM-10:30PM,1:00PM-7:30PM","周一-周三,周五-周日下午1:00-下午10:30,下午1:00-下午7:30",4.4/5,N/A,https://images.deliveryhero.io/image/fd-my/LH/f5hx-hero.jpg,103.801914,1.5416379,|Chinese|Non-Halal|Chicken|Meat|Noodles,,,Rice,Rice,Sweet & Sour Chicken Rice 酸甜鸡饭,Sweet & Sour Chicken Rice 酸甜鸡饭,Dish Description not available,MYR11.80,N/A,N/A," ,Price:  11.8     no sub category    "," ,Price:  11.8     no sub category    "
859,Restoran Duo Huan Le,Restoran Duo Huan Le,https://www.foodpanda.my/restaurant/f5hx/restoran-duo-huan-le,"No 4, Jalan Dedap 19, Taman Johor Jaya, 81100, Johor Bahru, Johor.","No 4, Jalan Dedap 19, Taman Johor Jaya, 81100, Johor Bahru, Johor.",$$$,1:00 PM - 10:30 PM,下午1:00 - 下午10:30,"Mon-Wed,Fri-Sun1:00PM-10:30PM,1:00PM-7:30PM","周一-周三,周五-周日下午1:00-下午10:30,下午1:00-下午7:30",4.4/5,N/A,https://images.deliveryhero.io/image/fd-my/LH/f5hx-hero.jpg,103.801914,1.5416379,|Chinese|Non-Halal|Chicken|Meat|Noodles,,,Rice,Rice,Marmite Pork Ribs King Rice 妈密排骨王饭,Marmite Pork Ribs King Rice 妈密排骨王饭,Dish Description not available,MYR11.80,N/A,N/A," ,Price:  11.8     no sub category    "," ,Price:  11.8     no sub category    "
860,Restoran Duo Huan Le,Restoran Duo Huan Le,https://www.foodpanda.my/restaurant/f5hx/restoran-duo-huan-le,"No 4, Jalan Dedap 19, Taman Johor Jaya, 81100, Johor Bahru, Johor.","No 4, Jalan Dedap 19, Taman Johor Jaya, 81100, Johor Bahru, Johor.",$$$,1:00 PM - 10:30 PM,下午1:00 - 下午10:30,"Mon-Wed,Fri-Sun1:00PM-10:30PM,1:00PM-7:30PM","周一-周三,周五-周日下午1:00-下午10:30,下午1:00-下午7:30",4.4/5,N/A,https://images.deliveryhero.io/image/fd-my/LH/f5hx-hero.jpg,103.801914,1.5416379,|Chinese|Non-Halal|Chicken|Meat|Noodles,,,Rice,Rice,Fried Rice 炒饭,Fried Rice 炒饭,Dish Description not available,MYR10.20,N/A,N/A," ,Price:  10.2     no sub category    "," ,Price:  10.2     no sub category    "
861,Restoran Duo Huan Le,Restoran Duo Huan Le,https://www.foodpanda.my/restaurant/f5hx/restoran-duo-huan-le,"No 4, Jalan Dedap 19, Taman Johor Jaya, 81100, Johor Bahru, Johor.","No 4, Jalan Dedap 19, Taman Johor Jaya, 81100, Johor Bahru, Johor.",$$$,1:00 PM - 10:30 PM,下午1:00 - 下午10:30,"Mon-Wed,Fri-Sun1:00PM-10:30PM,1:00PM-7:30PM","周一-周三,周五-周日下午1:00-下午10:30,下午1:00-下午7:30",4.4/5,N/A,https://images.deliveryhero.io/image/fd-my/LH/f5hx-hero.jpg,103.801914,1.5416379,|Chinese|Non-Halal|Chicken|Meat|Noodles,,,Rice,Rice,Shrimps Fried Rice 虾仁炒饭,Shrimps Fried Rice 虾仁炒饭,Dish Description not available,MYR11.80,N/A,N/A," ,Price:  11.8     no sub category    "," ,Price:  11.8     no sub category    "
862,Restoran Duo Huan Le,Restoran Duo Huan Le,https://www.foodpanda.my/restaurant/f5hx/restoran-duo-huan-le,"No 4, Jalan Dedap 19, Taman Johor Jaya, 81100, Johor Bahru, Johor.","No 4, Jalan Dedap 19, Taman Johor Jaya, 81100, Johor Bahru, Johor.",$$$,1:00 PM - 10:30 PM,下午1:00 - 下午10:30,"Mon-Wed,Fri-Sun1:00PM-10:30PM,1:00PM-7:30PM","周一-周三,周五-周日下午1:00-下午10:30,下午1:00-下午7:30",4.4/5,N/A,https://images.deliveryhero.io/image/fd-my/LH/f5hx-hero.jpg,103.801914,1.5416379,|Chinese|Non-Halal|Chicken|Meat|Noodles,,,Noodles,Noodles,Wan Tan Hor 滑蛋河,Wan Tan Hor 滑蛋河,Dish Description not available,MYR10.20,N/A,N/A," ,Price:  10.2     no sub category    "," ,Price:  10.2     no sub category    "
863,Restoran Duo Huan Le,Restoran Duo Huan Le,https://www.foodpanda.my/restaurant/f5hx/restoran-duo-huan-le,"No 4, Jalan Dedap 19, Taman Johor Jaya, 81100, Johor Bahru, Johor.","No 4, Jalan Dedap 19, Taman Johor Jaya, 81100, Johor Bahru, Johor.",$$$,1:00 PM - 10:30 PM,下午1:00 - 下午10:30,"Mon-Wed,Fri-Sun1:00PM-10:30PM,1:00PM-7:30PM","周一-周三,周五-周日下午1:00-下午10:30,下午1:00-下午7:30",4.4/5,N/A,https://images.deliveryhero.io/image/fd-my/LH/f5hx-hero.jpg,103.801914,1.5416379,|Chinese|Non-Halal|Chicken|Meat|Noodles,,,Noodles,Noodles,Malay Mee 马来炒面,Malay Mee 马来炒面,Dish Description not available,MYR11.80,N/A,N/A," ,Price:  11.8     no sub category    "," ,Price:  11.8     no sub category    "
864,Restoran Duo Huan Le,Restoran Duo Huan Le,https://www.foodpanda.my/restaurant/f5hx/restoran-duo-huan-le,"No 4, Jalan Dedap 19, Taman Johor Jaya, 81100, Johor Bahru, Johor.","No 4, Jalan Dedap 19, Taman Johor Jaya, 81100, Johor Bahru, Johor.",$$$,1:00 PM - 10:30 PM,下午1:00 - 下午10:30,"Mon-Wed,Fri-Sun1:00PM-10:30PM,1:00PM-7:30PM","周一-周三,周五-周日下午1:00-下午10:30,下午1:00-下午7:30",4.4/5,N/A,https://images.deliveryhero.io/image/fd-my/LH/f5hx-hero.jpg,103.801914,1.5416379,|Chinese|Non-Halal|Chicken|Meat|Noodles,,,Noodles,Noodles,Loh Mee 罗面,Loh Mee 罗面,Dish Description not available,MYR11.80,N/A,N/A," ,Price:  11.8     no sub category    "," ,Price:  11.8     no sub category    "
865,Restoran Duo Huan Le,Restoran Duo Huan Le,https://www.foodpanda.my/restaurant/f5hx/restoran-duo-huan-le,"No 4, Jalan Dedap 19, Taman Johor Jaya, 81100, Johor Bahru, Johor.","No 4, Jalan Dedap 19, Taman Johor Jaya, 81100, Johor Bahru, Johor.",$$$,1:00 PM - 10:30 PM,下午1:00 - 下午10:30,"Mon-Wed,Fri-Sun1:00PM-10:30PM,1:00PM-7:30PM","周一-周三,周五-周日下午1:00-下午10:30,下午1:00-下午7:30",4.4/5,N/A,https://images.deliveryhero.io/image/fd-my/LH/f5hx-hero.jpg,103.801914,1.5416379,|Chinese|Non-Halal|Chicken|Meat|Noodles,,,Noodles,Noodles,Wan Tan Mee 滑蛋面,Wan Tan Mee 滑蛋面,Dish Description not available,MYR10.20,N/A,N/A," ,Price:  10.2     no sub category    "," ,Price:  10.2     no sub category    "
866,Restoran Duo Huan Le,Restoran Duo Huan Le,https://www.foodpanda.my/restaurant/f5hx/restoran-duo-huan-le,"No 4, Jalan Dedap 19, Taman Johor Jaya, 81100, Johor Bahru, Johor.","No 4, Jalan Dedap 19, Taman Johor Jaya, 81100, Johor Bahru, Johor.",$$$,1:00 PM - 10:30 PM,下午1:00 - 下午10:30,"Mon-Wed,Fri-Sun1:00PM-10:30PM,1:00PM-7:30PM","周一-周三,周五-周日下午1:00-下午10:30,下午1:00-下午7:30",4.4/5,N/A,https://images.deliveryhero.io/image/fd-my/LH/f5hx-hero.jpg,103.801914,1.5416379,|Chinese|Non-Halal|Chicken|Meat|Noodles,,,Noodles,Noodles,Hokkien Mee 福建面,Hokkien Mee 福建面,Dish Description not available,MYR10.20,N/A,N/A," ,Price:  10.2     no sub category    "," ,Price:  10.2     no sub category    "
867,Restoran Duo Huan Le,Restoran Duo Huan Le,https://www.foodpanda.my/restaurant/f5hx/restoran-duo-huan-le,"No 4, Jalan Dedap 19, Taman Johor Jaya, 81100, Johor Bahru, Johor.","No 4, Jalan Dedap 19, Taman Johor Jaya, 81100, Johor Bahru, Johor.",$$$,1:00 PM - 10:30 PM,下午1:00 - 下午10:30,"Mon-Wed,Fri-Sun1:00PM-10:30PM,1:00PM-7:30PM","周一-周三,周五-周日下午1:00-下午10:30,下午1:00-下午7:30",4.4/5,N/A,https://images.deliveryhero.io/image/fd-my/LH/f5hx-hero.jpg,103.801914,1.5416379,|Chinese|Non-Halal|Chicken|Meat|Noodles,,,Noodles,Noodles,Sambal Fried Mee 叁巴炒面,Sambal Fried Mee 叁巴炒面,Dish Description not available,MYR11.80,N/A,N/A," ,Price:  11.8     no sub category    "," ,Price:  11.8     no sub category    "
868,Restoran Duo Huan Le,Restoran Duo Huan Le,https://www.foodpanda.my/restaurant/f5hx/restoran-duo-huan-le,"No 4, Jalan Dedap 19, Taman Johor Jaya, 81100, Johor Bahru, Johor.","No 4, Jalan Dedap 19, Taman Johor Jaya, 81100, Johor Bahru, Johor.",$$$,1:00 PM - 10:30 PM,下午1:00 - 下午10:30,"Mon-Wed,Fri-Sun1:00PM-10:30PM,1:00PM-7:30PM","周一-周三,周五-周日下午1:00-下午10:30,下午1:00-下午7:30",4.4/5,N/A,https://images.deliveryhero.io/image/fd-my/LH/f5hx-hero.jpg,103.801914,1.5416379,|Chinese|Non-Halal|Chicken|Meat|Noodles,,,Noodles,Noodles,Stir-fried Bihun 干炒米粉,Stir-fried Bihun 干炒米粉,Dish Description not available,MYR10.20,N/A,N/A," ,Price:  10.2     no sub category    "," ,Price:  10.2     no sub category    "
869,Restoran Duo Huan Le,Restoran Duo Huan Le,https://www.foodpanda.my/restaurant/f5hx/restoran-duo-huan-le,"No 4, Jalan Dedap 19, Taman Johor Jaya, 81100, Johor Bahru, Johor.","No 4, Jalan Dedap 19, Taman Johor Jaya, 81100, Johor Bahru, Johor.",$$$,1:00 PM - 10:30 PM,下午1:00 - 下午10:30,"Mon-Wed,Fri-Sun1:00PM-10:30PM,1:00PM-7:30PM","周一-周三,周五-周日下午1:00-下午10:30,下午1:00-下午7:30",4.4/5,N/A,https://images.deliveryhero.io/image/fd-my/LH/f5hx-hero.jpg,103.801914,1.5416379,|Chinese|Non-Halal|Chicken|Meat|Noodles,,,Noodles,Noodles,Hokkien Bihun 福建米粉,Hokkien Bihun 福建米粉,Dish Description not available,MYR10.20,N/A,N/A," ,Price:  10.2     no sub category    "," ,Price:  10.2     no sub category    "
870,Restoran Duo Huan Le,Restoran Duo Huan Le,https://www.foodpanda.my/restaurant/f5hx/restoran-duo-huan-le,"No 4, Jalan Dedap 19, Taman Johor Jaya, 81100, Johor Bahru, Johor.","No 4, Jalan Dedap 19, Taman Johor Jaya, 81100, Johor Bahru, Johor.",$$$,1:00 PM - 10:30 PM,下午1:00 - 下午10:30,"Mon-Wed,Fri-Sun1:00PM-10:30PM,1:00PM-7:30PM","周一-周三,周五-周日下午1:00-下午10:30,下午1:00-下午7:30",4.4/5,N/A,https://images.deliveryhero.io/image/fd-my/LH/f5hx-hero.jpg,103.801914,1.5416379,|Chinese|Non-Halal|Chicken|Meat|Noodles,,,Noodles,Noodles,Crispy Rice Noodle 香底米粉,Crispy Rice Noodle 香底米粉,Dish Description not available,MYR10.20,N/A,N/A," ,Price:  10.2     no sub category    "," ,Price:  10.2     no sub category    "
871,Restoran Duo Huan Le,Restoran Duo Huan Le,https://www.foodpanda.my/restaurant/f5hx/restoran-duo-huan-le,"No 4, Jalan Dedap 19, Taman Johor Jaya, 81100, Johor Bahru, Johor.","No 4, Jalan Dedap 19, Taman Johor Jaya, 81100, Johor Bahru, Johor.",$$$,1:00 PM - 10:30 PM,下午1:00 - 下午10:30,"Mon-Wed,Fri-Sun1:00PM-10:30PM,1:00PM-7:30PM","周一-周三,周五-周日下午1:00-下午10:30,下午1:00-下午7:30",4.4/5,N/A,https://images.deliveryhero.io/image/fd-my/LH/f5hx-hero.jpg,103.801914,1.5416379,|Chinese|Non-Halal|Chicken|Meat|Noodles,,,Noodles,Noodles,Sambal Bihun 叁巴米粉,Sambal Bihun 叁巴米粉,Dish Description not available,MYR11.80,N/A,N/A," ,Price:  11.8     no sub category    "," ,Price:  11.8     no sub category    "
872,Restoran Duo Huan Le,Restoran Duo Huan Le,https://www.foodpanda.my/restaurant/f5hx/restoran-duo-huan-le,"No 4, Jalan Dedap 19, Taman Johor Jaya, 81100, Johor Bahru, Johor.","No 4, Jalan Dedap 19, Taman Johor Jaya, 81100, Johor Bahru, Johor.",$$$,1:00 PM - 10:30 PM,下午1:00 - 下午10:30,"Mon-Wed,Fri-Sun1:00PM-10:30PM,1:00PM-7:30PM","周一-周三,周五-周日下午1:00-下午10:30,下午1:00-下午7:30",4.4/5,N/A,https://images.deliveryhero.io/image/fd-my/LH/f5hx-hero.jpg,103.801914,1.5416379,|Chinese|Non-Halal|Chicken|Meat|Noodles,,,Noodles,Noodles,San Lou Bihun 三柔米粉,San Lou Bihun 三柔米粉,Dish Description not available,MYR11.80,N/A,https://images.deliveryhero.io/image/fd-my/Products/1308726608.jpg," ,Price:  11.8     no sub category    "," ,Price:  11.8     no sub category    "
873,Restoran Duo Huan Le,Restoran Duo Huan Le,https://www.foodpanda.my/restaurant/f5hx/restoran-duo-huan-le,"No 4, Jalan Dedap 19, Taman Johor Jaya, 81100, Johor Bahru, Johor.","No 4, Jalan Dedap 19, Taman Johor Jaya, 81100, Johor Bahru, Johor.",$$$,1:00 PM - 10:30 PM,下午1:00 - 下午10:30,"Mon-Wed,Fri-Sun1:00PM-10:30PM,1:00PM-7:30PM","周一-周三,周五-周日下午1:00-下午10:30,下午1:00-下午7:30",4.4/5,N/A,https://images.deliveryhero.io/image/fd-my/LH/f5hx-hero.jpg,103.801914,1.5416379,|Chinese|Non-Halal|Chicken|Meat|Noodles,,,Noodles,Noodles,Fish Head Bihun 鱼头米粉,Fish Head Bihun 鱼头米粉,Dish Description not available,MYR11.80,N/A,N/A," ,Price:  11.8     no sub category    "," ,Price:  11.8     no sub category    "
874,Restoran Duo Huan Le,Restoran Duo Huan Le,https://www.foodpanda.my/restaurant/f5hx/restoran-duo-huan-le,"No 4, Jalan Dedap 19, Taman Johor Jaya, 81100, Johor Bahru, Johor.","No 4, Jalan Dedap 19, Taman Johor Jaya, 81100, Johor Bahru, Johor.",$$$,1:00 PM - 10:30 PM,下午1:00 - 下午10:30,"Mon-Wed,Fri-Sun1:00PM-10:30PM,1:00PM-7:30PM","周一-周三,周五-周日下午1:00-下午10:30,下午1:00-下午7:30",4.4/5,N/A,https://images.deliveryhero.io/image/fd-my/LH/f5hx-hero.jpg,103.801914,1.5416379,|Chinese|Non-Halal|Chicken|Meat|Noodles,,,Noodles,Noodles,Fish Fillet Bihun 鱼片米粉,Fish Fillet Bihun 鱼片米粉,Dish Description not available,MYR11.80,N/A,N/A," ,Price:  11.8     no sub category    "," ,Price:  11.8     no sub category    "
