Tesco MY,,,,,,,,,,,,,,,,,,Specialty & Other Rices,,Bird of Paradise Royale Basmati 2kg | 9557016900271,Dish Description not available,25.29,,f9069808539b8181d8fd9240cc1ff3011f84a318,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Specialty & Other Rices,,Bird of Paradise Royale Basmati 5kg | 9557016900288,9.56E+12,56.8,,094fc213563a6d032654af2c0561a82d6cefca85,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Specialty & Other Rices,,Bird of Paradise Siam Super 5kg | 9557016260887,Dish Description not available,22.9,,84c554dd3c82395bb531c1193d923063f8af84da,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Specialty & Other Rices,,Cap Ketupat Basmati 5kg | 9557433258887,9.56E+12,34.49,,8697f6ee837279413de926873db693a7986d1881,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Specialty & Other Rices,,Cap Ketupat Sst 5%(ungu) 5kg | 9557433388881,Dish Description not available,12.99,,912630b6fa3a3c9e6667fe8b5b634b35770808bf,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Specialty & Other Rices,,Cap Rambutan (biru) Twr 5kg | 9557439368887,Dish Description not available,16.9,,47ab44ce0cea1e7fca2521959603850e4ef42bdd,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Specialty & Other Rices,,Cap Rambutan Sst 5% (hijau) 5kg | 9557433148881,Dish Description not available,12.99,,89e5a433215f622d5345315b3d5d7282e2b27422,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Specialty & Other Rices,,Dragon Fragrant Rice 5kg | 9556582282880,Dish Description not available,29.9,,26e6ca702433b6a8f8dd0b9e7847996e26824118,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Specialty & Other Rices,,Ecobrown's Unpolished Brown Rice 5kg | 9557483220063,9.56E+12,23.35,,eee3876fd1a20c7daa9dc690422863272592806f,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Specialty & Other Rices,,Faiza Basmati Pusa 1121 5kg | 9555035703873,Dish Description not available,44.99,,b29f2ab7b76c8a59583be7adeaef1becb545e107,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Specialty & Other Rices,,Faiza Parboiled Basmati 2kg | 9555035703668,Dish Description not available,23.99,,df9671d684ba58450fc07144f49a54798fdf1ed9,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Specialty & Other Rices,,Floral Fragrant Rice 5kg | 9556582222251,Dish Description not available,26.9,,91d41196421f3bbdbaeb19821a7c3b92dfd62dad,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Specialty & Other Rices,,Floral Glutinous Rice 1kg | 9556582688880,Dish Description not available,6.7,,70ccb38e5dc78937cf806d678939509c7b7e20de,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Specialty & Other Rices,,Floral Mini Ketupat Rice 700g | 9556582687326,Dish Description not available,5.99,,9bd000a780fee68abfc5fdeb51ee851c743fc19b,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Specialty & Other Rices,,Floral Premium Taiwan Rice 5kg | 9556582222183,Dish Description not available,39.99,,e8ce4f1acd891f7144104e623edf177491e33441,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Specialty & Other Rices,,Jasmine Basmati Pusa Cream 5kg | 9556563008720,Dish Description not available,49.7,,06ed0dc3e834c99e628e64b6f813504c11a7b906,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Specialty & Other Rices,,Jasmine Calfresh Japanese Calrose 5kg | 9556563002711,Dish Description not available,32.99,,8e9369d1fe8cc0bca7308e6861a81aeff03c5ab2,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Specialty & Other Rices,,Jasmine King Beras Basmati S/slong 5kg | 9556563007204,Dish Description not available,45.6,,ef451ecaf4969ba92d584b5ee1db6d0afcded20a,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Specialty & Other Rices,,Jasmine Pusa Gold 1121 Basmati Rice 2kg | 9556563008416,Dish Description not available,19.99,,5790f87265f0ac70d379b2525e70fc94032757bd,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Specialty & Other Rices,,Jasmine Royal Siam Fragrant Rice 5kg | 9556563010013,Dish Description not available,42.99,,1a0fc11e34ad50a8f8baed00d745cc1ecf5f5f24,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Specialty & Other Rices,,Jasmine Sunbrown Original Value Pack 5kg | 9556563000984,Dish Description not available,19.99,,60e218fd4846deab25e064ea66e6a2c0718a1cee,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Specialty & Other Rices,,Jasmine Sunwhite 1kg | 9556563005507,Dish Description not available,8.25,,60ae10242dfeccf46068e0ee5ccf57c6c2675e9f,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Specialty & Other Rices,,Jasmine Sunwhite Aaa Frag Rice 5kg | 9556563002834,"Sunwhite, imported from Thailand is Malaysia’s leading fragrant rice brand, having captured consumers’?loyalty with its purity, taste and fragrance.",29.99,,67874f0a5bc1a3489293022b1d9d0f286ce43e66,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Specialty & Other Rices,,Jasmine Super 5 Special Super Import 5kg | 9556563006009,"Jasmine local rice is processed and undergoes stringent quality standards. These include destoning, colour-sorting and then auto-packing through automation for hygiene.",19.49,,c776ba159c672537da3e33a7ac2f72c27f900354,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Specialty & Other Rices,,Jati Padi Super Tempatan 5% Rice 5kg | 9557483240016,Dish Description not available,12.99,,c0b1ae4331ef28f5db28277d3a31563cbbb9cbd1,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Specialty & Other Rices,,Jati Pusa Finest Basmati 1121 5kg | 9557483200034,9.56E+12,59.99,,3187adc8948d539ed31c6e5b50e83eec59a7e3aa,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Specialty & Other Rices,,Kashmir Faiza Basmati Rice 5kg | 9555035703675,9.56E+12,32.05,,4b842bccb44a29165550bbada146616f7ced684b,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Specialty & Other Rices,,Maharani Basmati Rice 1kg | 9556582633286,Dish Description not available,11.89,,53717976c0a8c609788fe528749942afc719443a,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Specialty & Other Rices,,Moghul Faiza Basmati 1kg | 9555035703828,Dish Description not available,11.49,,c1c5523935d07dec52471a3cda0bcec46116fdaa,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Specialty & Other Rices,,Moghul Faiza Basmati 5kg | 9555035703811,Dish Description not available,51.8,,b852d46f598fe0d6b2320d83f3da565108dd7a80,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Specialty & Other Rices,,Rambutan Pusa King 1121 Basmati 2kg | 9557016900332,Dish Description not available,24.3,,da968fe2704683a9f5994f34bd641917b07d7bde,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Specialty & Other Rices,,Rambutan Pusa King 1121 Basmati 5kg | 9557016900325,Dish Description not available,54.55,,2df123bdfac8642cbb701aecbb4624be9382298f,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Specialty & Other Rices,,Seri Murni 5kg | 9556755000396,Dish Description not available,24.65,,9b93ee37f1c4a7fa069cfe0853bdec998b26d5dd,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Specialty & Other Rices,,Sumo Calrose Rice 1kg | 9556582678713,Dish Description not available,9.99,,34a8fbc8065ae334b948413121c35e736921cdc3,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Specialty & Other Rices,,Taj Mahal Herba Ponni Rice 5kg | 9555035703712,Dish Description not available,37.59,,9775bef492f3934268a598754997fad4d086b42a,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Specialty & Other Rices,,Eco S Brown Unpolished Brown Rice 2kg | 9557483220025,Dish Description not available,11.99,,eccacaf975318251f1ab477e4f7ce5c39b31cffd,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Specialty & Other Rices,,Jati Sorted Parboiled Rice 5kg | 9557483490022,Dish Description not available,19.99,,c1aecd049a1c19b9d7e4a5d02527882dd9991460,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Specialty & Other Rices,,Jasmine Royal Pusa Gold 1121 5kg | 9556563010709,Dish Description not available,54.99,,dabefc36074179adc11100247fa8fe812dce94dc,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Specialty & Other Rices,,Jasmine Super Special Tempatan 5% 5kg | 9556563007501,Dish Description not available,12.9,,6d14a505599e257e24442855a5d3f4bee590ba4a,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Specialty & Other Rices,,Sumo Calrose Rice 5kg | 9556582678782,9.56E+12,33.99,,0338a06a36280900587515f4bc6b700eb2f809fd,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Specialty & Other Rices,,Faiza Kohinoor Basmathi 2Kg | 9555035703637,Dish Description not available,25.79,,,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Specialty & Other Rices,,Taj Mahal Herba Ponni Rice 1Kg | 9555035703705,Dish Description not available,7.99,,,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Specialty & Other Rices,,Jasmine Sunwhite AAA Frag Rice | 10 kg,9.56E+12,66.9,,,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Specialty & Other Rices,,Cap Lily Thai Fragrant | 10 kg,9.56E+12,47.99,,,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Specialty & Other Rices,,Floral Premium Basmathi Rice | 5 kg,9.56E+12,45.99,,,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Specialty & Other Rices,,Bird Of Paradise Fragrance Rice AAA | 10 kg,9.56E+12,64.99,,,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Specialty & Other Rices,,Jati 100 Beras Wangi AAA | 10 kg,9.56E+12,44.79,,,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Specialty & Other Rices,,Sunflower Fragrant Rice | 10 kg,9.56E+12,46.99,,,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Specialty & Other Rices,,Sunflower Top Choice Siam Rice | 10 kg,9.56E+12,36.99,,,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Specialty & Other Rices,,Sunflower Pure Basmati Pusa 1121 (Cream) | 5 kg,9.56E+12,48.99,,,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Specialty & Other Rices,,Dragon Fragrant Rice | 10 kg,9.56E+12,56.9,,,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Specialty & Other Rices,,Longfongcho AAA Frag Rice | 10 kg,9.56E+12,45.55,,,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Specialty & Other Rices,,Cherri Blossom Thai Wangi AAA Rice | 10 kg,9.56E+12,45.99,,,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Brown Rice,,Ecobrown's Steam Brown Rice 5kg | 9557483580105,Dish Description not available,27.99,,b6009138ae6e4604e6f5f1b094530bcf308383d2,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Brown Rice,,Justbrowns Brown Rice 5kg | 9557483220094,Dish Description not available,18.89,,3ff35cf46700cc16a9f0348df2503da1c0018bbc,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Other Cooking Needs,,Promex Pure Ghee 800g | 9557366120183,Dish Description not available,34.14,,971b01cd5cb193577829bb55dc3e17a6d31b1ba0,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Other Cooking Needs,,S/globe Agar (white) 10g | 8888338003182,Dish Description not available,3.5,,0eb66a3aed28d7f41545d47f36005e65865172c8,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Other Cooking Needs,,Adabi Jagung Krim | 425 g,Dish Description not available,3.29,,,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Other Cooking Needs,,Anzen Organic Smooth Taufu 300G | 9555278607372,Dish Description not available,2.45,,,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Other Cooking Needs,,Ced Ntr Himalayan Pink R Salt Pouch 500G | 9557378000862,Dish Description not available,2.29,,,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Other Cooking Needs,,Cincau Manis 260Gm | 9556343100194,Dish Description not available,1.69,,,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Sunflower Oil,,Tesco Choice Sunflower Oil 3kg | 9555216550401,Dish Description not available,22.99,,f02530bbfc2b2b9c9aae2bd11aed5c7889c95120,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Sunflower Oil,,Naturel Sunflower Oil 2kg | 8888025003310,Dish Description not available,17.89,,dcd0bef7a6f4bfa307e11d0e22927d9207335460,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Sunflower Oil,,Tesco Choice Sunflower Oil 2Kg | 9555216564019,Dish Description not available,18.99,,,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Other Oils,,Alif Cooking Oil 2kg | 9555490300419,Dish Description not available,10.29,,81a0238b01333991f92f5b8f38384654d15ccf1d,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Other Oils,,Alif Cooking Oil 5kg | 9555490300402,Dish Description not available,22.39,,d21f8c9c1924d4ea84e2ce84fef8c3950309027d,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Other Oils,,Buruh Cooking Oil 5kg | 9556046111060,Dish Description not available,27.39,,dc457c8c929736bcba307cf9351d1a49fa357a48,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Other Oils,,Knife Cooking Oil 2kg | 9556046100071,Dish Description not available,12.99,,9236efdf3e75d2202e130583a3591777597e6398,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Other Oils,,Knife Cooking Oil 3kg | 9556046100088,Dish Description not available,19.19,,58fe2c247287a388d0501d97625aea6457f300c5,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Other Oils,,Knife Cooking Oil 5kg | 9556046100064,Dish Description not available,28.69,,1df38a6861a337db57cc0d657c5d6882f2de8e24,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Other Oils,,Medella Premium Coconut Cooking Oil 1L | 797776036479,Dish Description not available,28.99,,3b7ce6423edbad2a7caaf758335dcc19fed94e8c,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Other Oils,,Naturel Blended Oil 1kg | 9556046151011,Dish Description not available,11.39,,48424784db7641fe981d7d5f1e6d05fbd6101e6d,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Other Oils,,Naturel Canola Oil 2kg | 8888025000814,Dish Description not available,17.89,,0c26a57644c9b371033b9c0ac3ed354c20998111,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Other Oils,,Neptune Blended Oil 5kg | 9556755000198,Dish Description not available,26.55,,52a2bcefc0587ba7648c7526b47e260c47a04c66,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Other Oils,,Saji Brand Cooking Oil 2kg | 9557561100447,Dish Description not available,12.49,,02493ceed58c45d4be560a5b7cb2123ee2c90640,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Other Oils,,Vesawit Refined Oil 5kg | 9556145117055,Dish Description not available,24.19,,f754013e1897d5a1f463f9e2b2c3160ae544769c,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Other Oils,,Tesco Choice Canola Oil 3kg | 9555216550432,Dish Description not available,22.99,,3b5040591fe56e3e85bb52eee6fefeb2e48b1e3a,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Other Oils,,Alif Cooking Oil 3kg | 9555490300976,Dish Description not available,14.59,,c218ae995b05ee594d9509f0eaed202eb16ca60d,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Other Oils,,Lkk Pure Sesame Oil 207ml | 78895710922,Dish Description not available,9.55,,fcb6b597ae1d8cac87bbbdec6e2989af8ee55abe,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Other Oils,,Saji Cooking Oil 1kg | 9557561100027,Dish Description not available,6.19,,ca2f7b4ce4bd9ae1a564b70fe505e24ea54cd1b9,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Other Oils,,Neuvida Omega 9 Cooking Oil 2kg | 2302006441312,Dish Description not available,30.79,,d3630c84d9a361085980cab6ca407a9fe69306a8,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Other Oils,,Cfo Coconut Oil 1L | 9555175015003,Dish Description not available,64.99,,,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Olive Oil,,Colavita Extra Virgin Olive Oil 1L | 8001876020019,8.00E+12,46.95,,00bb2cce249d5daf7f74d899fa308d0ee87e981f,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Olive Oil,,Colavita Pure Olive Oil 750ml | 8001876021047,8.00E+12,35.85,,e855b99e25813c2699042a50ab176f9f0d122302,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Olive Oil,,Naturel Extra Virgin Olive Oil 250ml | 8410660027491,Dish Description not available,13.99,,f5470b38e573b897f0e8980089147649b420c4f2,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Olive Oil,,Naturel Extra Virgin Olive Oil 750ml | 8410660116157,Dish Description not available,36.89,,ef168ed20fabc0d453dcb50d5de6de3e8664776b,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Olive Oil,,Naturel Pure Olive Oil 250ml | 8410660032792,Dish Description not available,15.65,,423218d0e0f9d68cd90de59b083d451323fd7558,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Olive Oil,,Naturel Pure Olive Oil 750ml | 8410660513437,Dish Description not available,33.29,,27624f37d1a20058e37775ce611fd980e7ba1ba4,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Olive Oil,,Tesco Choice Cooking Oil 5kg | 9555216537136,Dish Description not available,23.99,,0a24d38ae1c46fd48bd79e2acb5947cf12f97b19,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Olive Oil,,Naturel Extra Virgin Olive Oil 500ml | 8410660306251,Dish Description not available,24.69,,ab3ef05dff24852000d6d44b8d50d47403b86928,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Olive Oil,,Basso Extra Virgin Olive Oil 1L | 49248000083,Dish Description not available,33.99,,76341dea978c9d112438b3f798aa08f7b33e4109,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Olive Oil,,Basso Pomace Olive Oil 1L | 49248011461,Dish Description not available,23.99,,fccf429c2d8d3d51598b3efc23ee2fb2064903f8,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Olive Oil,,Basso Pure Olive Oil 1L | 49248000038,Dish Description not available,32.99,,9d1441e82fe217e689bce7a95c965b2c03c4bdcc,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Olive Oil,,Bertolli 100% Pure Olive Oil 1000ml | 41790001358,Dish Description not available,39.99,,bf4c27989db066b5fe39f7712052f4d415d405ee,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Olive Oil,,Bertolli Extra Light Olive Oil 1000ml | 41790004304,Dish Description not available,39.99,,c10b34c77ed2d4cbce92d189a36db310ba59487a,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Olive Oil,,Bertolli Extra Virgin Olive Oil 1000ml | 41790002102,Dish Description not available,41.99,,c4e1bd4ebcb8b01ac056f56fe6c1558591c7385a,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Olive Oil,,Tesco Extra Virgin Olive Oil 1L | 5031021679253,Dish Description not available,31.12,,,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Olive Oil,,Tesco Olive Oil 1L | 5000119511027,Dish Description not available,28.29,,,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Blended Cooking Oil,,Naturel Blended Oil 3kg | 9556046151042,9.56E+12,26.75,,cc6fcb2c33ea4691de436cbbda9a60f4eb83c9a1,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Blended Cooking Oil,,Saji Brand Cooking Oil 5kg | 9557561100461,9.56E+12,27.55,,8ca6521426b66c796fa46093891685bec339739e,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Blended Cooking Oil,,Red Eagle Blended Oil 5kg | 9556145101054,9.56E+12,26.99,,0753d914c6d1c98ab086f373982d370629f51e88,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Blended Cooking Oil,,Naturel Pure Canola Oil 3kg | 9556046154036,9.56E+12,26.75,,81bd0d9a4d3160f38eb29310cebe8c6457592c72,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Blended Cooking Oil,,Naturel Sunflower Oil 3kg | 9556046153039,9.56E+12,26.75,,017b665230913b0a4c0f562bd08d05d3aa041e72,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Blended Cooking Oil,,Tiga Udang Brand Cooking Oil 1Kg | 9557561100089,Dish Description not available,2.5,,,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Blended Cooking Oil,,Naturel Blended Oil | 8888025100064 | 2 kg,Dish Description not available,17.89,,,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Blended Cooking Oil,,Adela Sunflower | 3 kg,9.56E+12,24.99,,,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Blended Cooking Oil,,Adela Canola | 3 kg,9.56E+12,24.99,,,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Blended Cooking Oil,,Adela Blended Sun + Canola | 3 kg,9.56E+12,24.99,,,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Vermicelli,,Pama Inst Rice Vermicelli Soup 5x55g | 9557128111510,"Rice vermicelli noodle, store in a dry place, halal-certified & 55 g x 5 packets",6.99,,1739740352e1624f23159191d36dde471a5f0cc9,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Pasta,,Barilla Spaghetti No 5 500g | 8076800195057,Dish Description not available,5.55,,d6a0a354c46bb9f0a548c1c56cd8b0575442ef28,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Pasta,,Prego Macaroni 500g | 9556191071875,9.56E+12,4.49,,caba5898ff78455ca54283c3e131081317f1f615,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Pasta,,Prego Spaghetti 500g | 9556191071851,9.56E+12,4.49,,b0f974843aac7e377ace5826d2f87e5bc88bb277,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Pasta,,San Remo No.5 Spaghetti 500g | 9310155100434,"Australia's most popular variety, Spaghetti is extremely versatile and can be used with any sauce.",4.6,,026b4b6c1623428b0dc48e52d3af8f15605d010f,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Pasta,,San Remo Macaroni+cheese 120g | 9310155000741,9.31E+12,4.4,,aef881af44d790b558325967bdf5e41746d1be64,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Pasta,,San Remo La Pasta Sour Cream + Chives | 120 g,9.31E+12,4.8,,,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Pasta,,San Remo La Pasta Creamy Mushroom + Onion | 120 g,9.31E+12,4.8,,,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Pasta,,Knorr Cup Pasta Bolognese Chicken | 40 g,9.56E+12,4.49,,,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Pasta,,Knorr Cup Pasta Cheesy Carbonara | 40 g,9.56E+12,4.49,,,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Pasta,,Knorr Cup Pasta Creamy Mushroom | 40 g,9.56E+12,4.49,,,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Pasta,,San Remo La Pasta Alfredo | 120 g,9.31E+12,4.8,,,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Pasta,,San Remo Mushroom + Herbs | 120 g,9.31E+12,4.4,,,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Pasta,,Prego Spiral | 500 g,9.56E+12,4.49,,,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Pasta,,Prego Fettuccine | 500 g,9.56E+12,4.49,,,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Pasta,,Prego Angel Hair | 500 g,9.56E+12,4.49,,,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Instant Noodles,,#maggi 2 Minute Noodle Curry 5x79g | 9556001126528,"Maggi Kari?is a delicious noodles?curry?that made from a blend of 12 spices and real chilies, slow-cooked until 'pecah minyak",4.25,,1caa77a02cebe192a0bbea34343905d65adf6b4f,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Instant Noodles,,Cintan Inst Ndl Curry 5x76g | 9556156000056,9.56E+12,3.75,,6a1f71d6505c40b8dca27f0f33ae8a77af4263b9,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Instant Noodles,,Maggi 2-minn Big Chicken 5x108g | 9556001213693,"Bigger size of noodle amount, quickly prepared in two minutes, can be enjoy as a snack as well, keep in a dry place, certified halal by JAKIM & 108g x 5 packets",5.95,,068ecfb801d8d9190d9a25e1fc5c960eeafe3394,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Instant Noodles,,Maggi 2-minn Big Curry 5x111g | 9556001207623,Throw in your favourite fresh ingredients for a richer taste and a balanced meal,5.95,,b5cd064627339d67c67caab839d3dd6371169716,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Instant Noodles,,Maggi 2min Chicken Flavor 5x77g | 9556001177278,It has real chicken taste and coupled together with our springy noodles that promises satisfaction with every slurp.,4.25,,65a8f2572ae8b25a89b0eddee7e35b72b898d93f,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Instant Noodles,,Maggi Goreng Pedas Giler Ayam Bakar 5x76g | 9556001259127,A burst of Ayam bakar flavour with tongue. Numbing spiciness from cili padi complimented with springy noodles,8.69,,82fe859b5e28399953c4330f75aca1b087325608,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Instant Noodles,,Maggi Hot Cup Chicken 6mp 6x56g | 9556001173270,Dish Description not available,9.2,,58758b2009c9f3258f0ed2de4c7473f19f84a53a,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Instant Noodles,,Maggi Hot Cup Curry 6mp 6x58g | 9556001173331,Dish Description not available,9.2,,ecd85d51a3f514c13642928b6e9b8a148061a231,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Instant Noodles,,Maggi Hot Cup Tomyam 6mp 6x66g | 9556001173249,Dish Description not available,9.2,,8904bab8d422613666a6a9689b1a9155e8d57e75,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Instant Noodles,,Mamee Express Cup Chicken 6x60g | 9555022305417,Dish Description not available,9.55,,c109314d2cd2e5977e4f5f560668d6fa7921e702,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Instant Noodles,,Mi Sedaap Goreng Crispy 5x88g | 8998866610117,Dish Description not available,4.59,,303fd986f43ffb30a1b1f80f7ab48aad4279bbe3,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Instant Noodles,,Mi Sedaap Mi Goreng Sambal Pedas 5x88g | 8998866606165,Dish Description not available,4.59,,d4abf94cc91903c2883185959ee71f0eae56ba98,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Instant Noodles,,Nissin Inst Ndl Sesame Oil 5x85g | 8888279200015,Dish Description not available,10.05,,711afa7d578cd05c021bcfab5a0ffde448fd3c5a,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Instant Noodles,,Nissin Ramen Hokkaido Miso 5x106g | 8888279640064,Dish Description not available,15.45,,89f71c38afe08dbbfbcc1312c3f99a3625ba6e31,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Instant Noodles,,Pama Ndl Shrimp Tom Yam 5x55g | 9557128111817,"Store in a dry place, halal-certified & 5 x 55 g",7.3,,c272c294288600c5603fd09208b3483c79c167f7,,,,,
Tesco MY,,,,,,,,,,,,,,,,,,Instant Noodles,,Samyang Hot Chicken Cheese Ramen 5x140g | 8801073141780,Dish Description not available,24.69,,4e1b73b1a21ba319e1a1e4d4f5eb510bea3efb02,,,,,
